"Year","Month","Day","Generacion_MWh"
"2015",2,17,0.322083333333333
"2016",2,17,0.325833333333333
"2015",3,17,0.260416666666667
"2016",3,17,0.259166666666667
"2015",4,17,0.152083333333333
"2016",4,17,0.195833333333333
"2015",5,17,0.258333333333333
"2016",5,17,0
"2014",6,17,0.729166666666667
"2015",6,17,0.194583333333333
"2016",6,17,0.195416666666667
"2014",7,17,0.175
"2015",7,17,0.250416666666667
"2016",7,17,0
"2014",8,17,0.175
"2015",8,17,0.27875
"2016",8,17,0
"2014",9,17,0.2625
"2015",9,17,0.258333333333333
"2016",9,17,0
"2014",10,17,0.2625
"2015",10,17,0.258333333333333
"2016",10,17,0
"2014",11,17,0.2625
"2015",11,17,0.20875
"2014",12,17,0.2625
"2015",12,17,0.3325
"2015",1,18,0.199583333333333
"2016",1,18,0.194166666666667
"2015",2,18,0.323333333333333
"2016",2,18,0.31875
"2015",3,18,0.260416666666667
"2016",3,18,0.281666666666667
"2015",4,18,0.28375
"2016",4,18,0.1475
"2015",5,18,0.258333333333333
"2016",5,18,0
"2014",6,18,0.729166666666667
"2015",6,18,0.180416666666667
"2016",6,18,0.195416666666667
"2014",7,18,0.175
"2015",7,18,0.237916666666667
"2016",7,18,0
"2014",8,18,0.175
"2015",8,18,0.287916666666667
"2016",8,18,0
"2014",9,18,0.2625
"2015",9,18,0.258333333333333
"2016",9,18,0
"2014",10,18,0.2625
"2015",10,18,0.258333333333333
"2016",10,18,0
"2014",11,18,0.2625
"2015",11,18,0.339583333333333
"2014",12,18,0.2625
"2015",12,18,0.3275
"2015",1,19,0.28375
"2016",1,19,0.310416666666667
"2015",2,19,0.1775
"2016",2,19,0.314166666666667
"2015",3,19,0.260416666666667
"2016",3,19,0.281666666666667
"2015",4,19,0.278333333333333
"2016",4,19,0.2725
"2015",5,19,0.258333333333333
"2016",5,19,0.2625
"2014",6,19,0.175
"2015",6,19,0.18
"2016",6,19,0.195416666666667
"2014",7,19,0.175
"2015",7,19,0.184166666666667
"2016",7,19,0
"2014",8,19,0.175
"2015",8,19,0.138333333333333
"2016",8,19,0
"2014",9,19,0.2625
"2015",9,19,0.258333333333333
"2016",9,19,0
"2014",10,19,0.2625
"2015",10,19,0.258333333333333
"2016",10,19,0
"2014",11,19,0.2625
"2015",11,19,0.354583333333333
"2014",12,19,0.2625
"2015",12,19,0.330833333333333
"2015",1,20,0.360416666666667
"2016",1,20,0.312083333333333
"2015",2,20,0.205416666666667
"2016",2,20,0.317916666666667
"2015",3,20,0.260416666666667
"2016",3,20,0.282916666666667
"2015",4,20,0.18
"2016",4,20,0.240416666666667
"2015",5,20,0.258333333333333
"2016",5,20,0.214583333333333
"2014",6,20,0.175
"2015",6,20,0.184583333333333
"2016",6,20,0
"2014",7,20,0.175
"2015",7,20,0.254583333333333
"2016",7,20,0
"2014",8,20,0.175
"2015",8,20,0.27875
"2016",8,20,0
"2014",9,20,0.2625
"2015",9,20,0.258333333333333
"2016",9,20,0
"2014",10,20,0.2625
"2015",10,20,0.258333333333333
"2016",10,20,0
"2014",11,20,0.2625
"2015",11,20,0.348333333333333
"2014",12,20,0.2625
"2015",12,20,0.33375
"2015",1,21,0.357083333333333
"2016",1,21,0.311666666666667
"2015",2,21,0.339583333333333
"2016",2,21,0.31625
"2015",3,21,0.260416666666667
"2016",3,21,0.271666666666667
"2015",4,21,0.28
"2016",4,21,0.275
"2015",5,21,0.258333333333333
"2016",5,21,0.219166666666667
"2014",6,21,0.175
"2015",6,21,0.145416666666667
"2016",6,21,0
"2014",7,21,0.175
"2015",7,21,0.232916666666667
"2016",7,21,0
"2014",8,21,0.175
"2015",8,21,0.28875
"2016",8,21,0
"2014",9,21,0.2625
"2015",9,21,0.331666666666667
"2016",9,21,0
"2014",10,21,0.2625
"2015",10,21,0.258333333333333
"2016",10,21,0
"2014",11,21,0.2625
"2015",11,21,0.348333333333333
"2014",12,21,0.2625
"2015",12,21,0.327916666666667
"2015",1,22,0.357916666666667
"2016",1,22,0.308333333333333
"2015",2,22,0.335
"2016",2,22,0.309583333333333
"2015",3,22,0.260416666666667
"2016",3,22,0.274583333333333
"2015",4,22,0.268333333333333
"2016",4,22,0.14875
"2015",5,22,0.258333333333333
"2016",5,22,0.160833333333333
"2014",6,22,0.175
"2015",6,22,0.180416666666667
"2016",6,22,0
"2014",7,22,0.175
"2015",7,22,0.140833333333333
"2016",7,22,0
"2014",8,22,0.2625
"2015",8,22,0.16875
"2016",8,22,0
"2014",9,22,0.2625
"2015",9,22,0.328333333333333
"2016",9,22,0
"2014",10,22,0.2625
"2015",10,22,0.258333333333333
"2016",10,22,0
"2014",11,22,0.2625
"2015",11,22,0.332083333333333
"2014",12,22,0.2625
"2015",12,22,0.319583333333333
"2015",1,23,0.355416666666667
"2016",1,23,0.20875
"2015",2,23,0.335833333333333
"2016",2,23,0.307083333333333
"2015",3,23,0.260416666666667
"2016",3,23,0.200416666666667
"2015",4,23,0.269166666666667
"2016",4,23,0
"2015",5,23,0.258333333333333
"2016",5,23,0.152916666666667
"2014",6,23,0.175
"2015",6,23,0.112916666666667
"2016",6,23,0
"2014",7,23,0.175
"2015",7,23,0.25
"2016",7,23,0
"2014",8,23,0.2625
"2015",8,23,0.29125
"2016",8,23,0
"2014",9,23,0.2625
"2015",9,23,0.327916666666667
"2016",9,23,0
"2014",10,23,0.2625
"2015",10,23,0.258333333333333
"2016",10,23,0
"2014",11,23,0.2625
"2015",11,23,0.351666666666667
"2014",12,23,0.282916666666667
"2015",12,23,0.31875
"2015",1,24,0.350416666666667
"2016",1,24,0.343333333333333
"2015",2,24,0.285416666666667
"2016",2,24,0.30125
"2015",3,24,0.260416666666667
"2016",3,24,0.274166666666667
"2015",4,24,0.269583333333333
"2016",4,24,0
"2015",5,24,0.258333333333333
"2016",5,24,0
"2014",6,24,0.175
"2015",6,24,0.112916666666667
"2016",6,24,0
"2014",7,24,0.175
"2015",7,24,0.229583333333333
"2016",7,24,0
"2014",8,24,0.2625
"2015",8,24,0.273333333333333
"2016",8,24,0
"2014",9,24,0.2625
"2015",9,24,0.136666666666667
"2016",9,24,0
"2014",10,24,0.2625
"2015",10,24,0.258333333333333
"2016",10,24,0
"2014",11,24,0.2625
"2015",11,24,0.3225
"2014",12,24,0.275416666666667
"2015",12,24,0.3175
"2015",1,25,0.342916666666667
"2016",1,25,0.319583333333333
"2015",2,25,0.3425
"2016",2,25,0.302916666666667
"2015",3,25,0.000833333333333333
"2016",3,25,0.270416666666667
"2015",4,25,0.13625
"2016",4,25,0.26875
"2015",5,25,0.258333333333333
"2016",5,25,0
"2014",6,25,0.175
"2015",6,25,0.112916666666667
"2016",6,25,0
"2014",7,25,0.175
"2015",7,25,0.226666666666667
"2016",7,25,0
"2014",8,25,0.2625
"2015",8,25,0.230416666666667
"2016",8,25,0
"2014",9,25,0.2625
"2015",9,25,0.145
"2016",9,25,0
"2014",10,25,0.2625
"2015",10,25,0.258333333333333
"2016",10,25,0
"2014",11,25,0.2625
"2015",11,25,0.35
"2014",12,25,0.280833333333333
"2015",12,25,0.3125
"2015",1,26,0.344166666666667
"2016",1,26,0
"2015",2,26,0
"2016",2,26,0.305416666666667
"2015",3,26,0.000833333333333333
"2016",3,26,0.225
"2015",4,26,0.265416666666667
"2016",4,26,0.285
"2015",5,26,0.258333333333333
"2016",5,26,0.2625
"2014",6,26,0.175
"2015",6,26,0.112916666666667
"2016",6,26,0
"2014",7,26,0.175
"2015",7,26,0.255
"2016",7,26,0
"2014",8,26,0.2625
"2015",8,26,0.286666666666667
"2016",8,26,0
"2014",9,26,0.2625
"2015",9,26,0.334166666666667
"2016",9,26,0
"2014",10,26,0.2625
"2015",10,26,0.258333333333333
"2016",10,26,0
"2014",11,26,0.2625
"2015",11,26,0.34375
"2014",12,26,0.149166666666667
"2015",12,26,0.31125
"2015",1,27,0.3375
"2016",1,27,0.335416666666667
"2015",2,27,0.33375
"2016",2,27,0.303333333333333
"2015",3,27,0.000833333333333333
"2016",3,27,0.271666666666667
"2015",4,27,0.262083333333333
"2016",4,27,0.125
"2015",5,27,0.21625
"2016",5,27,0.2625
"2014",6,27,0.175
"2015",6,27,0.112916666666667
"2016",6,27,0
"2014",7,27,0.175
"2015",7,27,0.22375
"2016",7,27,0
"2014",8,27,0.2625
"2015",8,27,0.239166666666667
"2016",8,27,0
"2014",9,27,0.2625
"2015",9,27,0.335
"2016",9,27,0
"2014",10,27,0.2625
"2015",10,27,0
"2016",10,27,0
"2014",11,27,0.2625
"2015",11,27,0.3425
"2014",12,27,0.2775
"2015",12,27,0.318333333333333
"2015",1,28,0.346666666666667
"2016",1,28,0.317916666666667
"2015",2,28,0.330416666666667
"2016",2,28,0.304583333333333
"2015",3,28,0.000833333333333333
"2016",3,28,0.257916666666667
"2015",4,28,0.2575
"2016",4,28,0.18375
"2015",5,28,0.258333333333333
"2016",5,28,0.2625
"2014",6,28,0.175
"2015",6,28,0.112916666666667
"2016",6,28,0
"2014",7,28,0.175
"2015",7,28,0.225
"2016",7,28,0
"2014",8,28,0.2625
"2015",8,28,0.27375
"2016",8,28,0
"2014",9,28,0.2625
"2015",9,28,0.33
"2016",9,28,0
"2014",10,28,0.2625
"2015",10,28,0
"2016",10,28,0
"2014",11,28,0.2625
"2015",11,28,0.339166666666667
"2014",12,28,0.27625
"2015",12,28,0.3175
"2015",1,29,0.345
"2016",1,29,0.3375
"2016",2,29,0.305
"2015",3,29,0.000833333333333333
"2016",3,29,0.267083333333333
"2015",4,29,0.259166666666667
"2016",4,29,0
"2014",5,29,0
"2015",5,29,0.191666666666667
"2016",5,29,0
"2014",6,29,0.175
"2015",6,29,0.112916666666667
"2016",6,29,0
"2014",7,29,0.175
"2015",7,29,0.24625
"2016",7,29,0
"2014",8,29,0.2625
"2015",8,29,0.290416666666667
"2016",8,29,0
"2014",9,29,0.2625
"2015",9,29,0.31625
"2016",9,29,0
"2014",10,29,0.2625
"2015",10,29,0
"2016",10,29,0
"2014",11,29,0.2625
"2015",11,29,0.345833333333333
"2014",12,29,0.250416666666667
"2015",12,29,0.315416666666667
"2015",1,30,0.3425
"2016",1,30,0.337083333333333
"2015",3,30,0.000833333333333333
"2016",3,30,0.250833333333333
"2015",4,30,0.25625
"2016",4,30,0
"2015",5,30,0.209583333333333
"2016",5,30,0
"2014",6,30,0.220833333333333
"2015",6,30,0.172083333333333
"2016",6,30,0
"2015",7,30,0.26125
"2016",7,30,0
"2014",8,30,0.2625
"2015",8,30,0.294166666666667
"2016",8,30,0
"2014",9,30,0.2625
"2015",9,30,0.31625
"2016",9,30,0
"2015",10,30,0
"2016",10,30,0
"2014",11,30,0.2625
"2015",11,30,0.327083333333333
"2015",12,30,0.310416666666667
"2015",1,31,0.345416666666667
"2016",1,31,0.3375
"2015",3,31,0.000833333333333333
"2016",3,31,0.259583333333333
"2015",5,31,0.20625
"2016",5,31,0
"2015",7,31,0.247083333333333
"2016",7,31,0
"2015",8,31,0.3
"2016",8,31,0
"2015",10,31,0
"2016",10,31,0
"2015",12,31,0.31625
