"Year","Month","Day","Generacion_MWh"
"2014",9,12,5.84666666666667
"2015",9,12,5.6675
"2016",9,12,5.86041666666667
"2014",10,12,5.42541666666667
"2015",10,12,6.50958333333333
"2016",10,12,6.42291666666667
"2014",11,12,6.5125
"2015",11,12,6.55791666666667
"2014",12,12,6.85375
"2015",12,12,6.85208333333333
"2015",1,13,6.0075
"2016",1,13,6.6625
"2015",2,13,5.7725
"2016",2,13,5.83916666666667
"2015",3,13,5.81875
"2016",3,13,5.655
"2014",4,13,2.26958333333333
"2015",4,13,5.19208333333333
"2016",4,13,5.25125
"2014",5,13,4.705
"2015",5,13,4.35166666666667
"2016",5,13,4.56708333333333
"2014",6,13,4.37375
"2015",6,13,4.29875
"2016",6,13,4.05583333333333
"2015",7,13,3.49625
"2016",7,13,4.41791666666667
"2014",8,13,4.97375
"2015",8,13,3.55416666666667
"2016",8,13,4.97
"2014",9,13,5.58375
"2015",9,13,0
"2016",9,13,4.70166666666667
"2014",10,13,5.40708333333333
"2015",10,13,6.48708333333333
"2016",10,13,6.375
"2014",11,13,6.74625
"2015",11,13,5.9775
"2014",12,13,6.20708333333333
"2015",12,13,6.76166666666667
"2015",1,14,6.20708333333333
"2016",1,14,6.72333333333333
"2015",2,14,5.01
"2016",2,14,5.24833333333333
"2015",3,14,5.32125
"2016",3,14,5.65916666666667
"2014",4,14,3.13625
"2015",4,14,5.16041666666667
"2016",4,14,5.28708333333333
"2014",5,14,4.66166666666667
"2015",5,14,3.69416666666667
"2016",5,14,4.3092
"2014",6,14,4.38541666666667
"2015",6,14,4.175
"2016",6,14,3.66125
"2015",7,14,3.74583333333333
"2016",7,14,4.46083333333333
"2014",8,14,4.365
"2015",8,14,4.00041666666667
"2016",8,14,5.26826086956522
"2014",9,14,5.71708333333333
"2015",9,14,5.70625
"2016",9,14,5.7875
"2014",10,14,5.42291666666667
"2015",10,14,6.52083333333333
"2016",10,14,5.89333333333333
"2014",11,14,6.54333333333333
"2015",11,14,5.20541666666667
"2014",12,14,6.24791666666667
"2015",12,14,6.92875
"2015",1,15,6.785
"2016",1,15,6.73666666666667
"2015",2,15,6.27875
"2016",2,15,6.26208333333333
"2015",3,15,0
"2016",3,15,5.89041666666667
"2014",4,15,3.09333333333333
"2015",4,15,4.76833333333333
"2016",4,15,5.13041666666667
"2014",5,15,4.735
"2015",5,15,4.23875
"2016",5,15,4.52583333333333
"2014",6,15,4.3425
"2015",6,15,4.13833333333333
"2016",6,15,4.11208333333333
"2015",7,15,4.13458333333333
"2016",7,15,4.37375
"2014",8,15,5.005
"2015",8,15,5.10541666666667
"2016",8,15,5.07
"2014",9,15,5.58375
"2015",9,15,5.7625
"2016",9,15,5.66916666666667
"2014",10,15,5.40166666666667
"2015",10,15,6.36125
"2016",10,15,5.88625
"2014",11,15,6.51916666666667
"2015",11,15,6.8075
"2014",12,15,5.15958333333333
"2015",12,15,5.59791666666667
"2015",1,16,6.23708333333333
"2016",1,16,6.84333333333333
"2015",2,16,6.14375
"2016",2,16,5.38166666666667
"2015",3,16,5.75625
"2016",3,16,5.81583333333333
"2014",4,16,3.79708333333333
"2015",4,16,5.01041666666667
"2016",4,16,4.46208333333333
"2014",5,16,4.71791666666667
"2015",5,16,4.60541666666667
"2016",5,16,4.34791666666667
"2014",6,16,4.37083333333333
"2015",6,16,4.13416666666667
"2016",6,16,3.98041666666667
"2015",7,16,4.55291666666667
"2016",7,16,4.52416666666667
"2014",8,16,5.005
"2015",8,16,2.37416666666667
"2016",8,16,5.19458333333333
"2014",9,16,5.74958333333333
"2015",9,16,5.80541666666667
"2016",9,16,5.63083333333333
"2014",10,16,5.50625
"2015",10,16,5.52166666666667
"2016",10,16,5.98541666666667
"2014",11,16,6.20916666666667
"2015",11,16,6.87541666666667
"2014",12,16,6.66166666666667
"2015",12,16,6.56875
"2015",1,17,6.53791666666667
"2016",1,17,5.76375
"2015",2,17,5.79
"2016",2,17,5.14541666666667
"2015",3,17,4.52791666666667
"2016",3,17,5.8
"2014",4,17,0
"2015",4,17,4.78666666666667
"2016",4,17,2.68666666666667
"2014",5,17,4.5375
"2015",5,17,4.51541666666667
"2016",5,17,4.25625
"2014",6,17,4.35375
"2015",6,17,4.12416666666667
"2016",6,17,4.27208333333333
"2015",7,17,4.525
"2016",7,17,4.45541666666667
"2014",8,17,5.12208333333333
"2015",8,17,3.60875
"2016",8,17,5.135
"2014",9,17,4.67458333333333
"2015",9,17,5.34
"2016",9,17,5.75
"2014",10,17,5.55416666666667
"2015",10,17,4.58458333333333
"2016",10,17,6.56833333333333
"2014",11,17,5.68625
"2015",11,17,6.80333333333333
"2014",12,17,6.43375
"2015",12,17,6.67458333333333
"2015",1,18,6.46875
"2016",1,18,6.70333333333333
"2015",2,18,5.48291666666667
"2016",2,18,5.32333333333333
"2015",3,18,4.76041666666667
"2016",3,18,5.82041666666667
"2014",4,18,4.42
"2015",4,18,4.85166666666667
"2016",4,18,2.83375
"2014",5,18,0
"2015",5,18,4.49625
"2016",5,18,4.58666666666667
"2014",6,18,4.22416666666667
"2015",6,18,4.14083333333333
"2016",6,18,4.2475
"2015",7,18,4.52833333333333
"2016",7,18,4.36291666666667
"2014",8,18,5.27291666666667
"2015",8,18,4.55083333333333
"2016",8,18,4.89833333333333
"2014",9,18,5.41625
"2015",9,18,4.91291666666667
"2016",9,18,5.50583333333333
"2014",10,18,5.07208333333333
"2015",10,18,5.66083333333333
"2016",10,18,5.9925
"2014",11,18,6.93458333333333
"2015",11,18,6.81666666666667
"2014",12,18,6.89291666666667
"2015",12,18,6.89916666666667
"2015",1,19,5.89875
"2016",1,19,6.21791666666667
"2015",2,19,4.53416666666667
"2016",2,19,5.90291666666667
"2015",3,19,4.18958333333333
"2016",3,19,5.68166666666667
"2014",4,19,4.03291666666667
"2015",4,19,3.80041666666667
"2016",4,19,3.68
"2014",5,19,4.51666666666667
"2015",5,19,4.57041666666667
"2016",5,19,4.48875
"2014",6,19,4.14416666666667
"2015",6,19,4.14208333333333
"2016",6,19,4.28875
"2015",7,19,4.58083333333333
"2016",7,19,4.41333333333333
"2014",8,19,5.10916666666667
"2015",8,19,4.02833333333333
"2016",8,19,5.21416666666667
"2014",9,19,5.94458333333333
"2015",9,19,5.52791666666667
"2016",9,19,5.64375
"2014",10,19,5.37791666666667
"2015",10,19,4.0075
"2016",10,19,6.30875
"2014",11,19,6.60458333333333
"2015",11,19,6.81666666666667
"2014",12,19,6.89583333333333
"2015",12,19,5.74041666666667
"2015",1,20,6.1275
"2016",1,20,6.45458333333333
"2015",2,20,6.345
"2016",2,20,5.86208333333333
"2015",3,20,5.25875
"2016",3,20,5.71
"2014",4,20,2.47833333333333
"2015",4,20,3.83958333333333
"2016",4,20,4.45625
"2014",5,20,4.5575
"2015",5,20,4.55166666666667
"2016",5,20,4.50083333333333
"2014",6,20,4.28458333333333
"2015",6,20,4.15916666666667
"2016",6,20,4.195
