"id","nombre","año","mes","día","hour","minute","sube","baja","queda","descrp"
"17","carrea pinto","2016","07","05","10","46","","","26.0","Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada 350 MVA N -- S."
"8","diego de almagro","2016","07","05","10","46","","1.0","9.0","Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada 350 MVA N -- S."
"10","llano de llampos","2016","07","05","10","46","","5.0","41.0","Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada 350 MVA N -- S."
"19","luz del norte","2016","07","05","10","46","","6.0","51.0","Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada 350 MVA N -- S."
"9","san andres","2016","07","05","10","46","","2.0","17.0","Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada 350 MVA N -- S."
"17","carrea pinto","2016","07","05","12","21","","0.0","26.0","Redistribución de Potencia por disminución de generación del recurso eólico del PE Taltal."
"8","diego de almagro","2016","07","05","12","21","5.0","","14.0","Redistribución de Potencia por disminución de generación del recurso eólico del PE Taltal."
"10","llano de llampos","2016","07","05","12","21","3.0","","44.0","Redistribución de Potencia por disminución de generación del recurso eólico del PE Taltal."
"19","luz del norte","2016","07","05","12","21","3.0","","54.0","Redistribución de Potencia por disminución de generación del recurso eólico del PE Taltal."
"9","san andres","2016","07","05","12","21","5.0","","22.0","Redistribución de Potencia por disminución de generación del recurso eólico del PE Taltal."
"17","carrea pinto","2016","07","05","14","55","","","26.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","07","05","14","55","1.0","","15.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"10","llano de llampos","2016","07","05","14","55","5.0","","49.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"19","luz del norte","2016","07","05","14","55","5.0","","59.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","07","05","14","55","2.0","","24.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"17","carrea pinto","2016","07","05","15","30","","","26.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","07","05","15","30","1.0","","16.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"10","llano de llampos","2016","07","05","15","30","2.0","","51.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"19","luz del norte","2016","07","05","15","30","3.0","","62.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","07","05","15","30","2.0","","26.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"17","carrea pinto","2016","07","05","15","42","","","26.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","07","05","15","42","1.0","","17.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"10","llano de llampos","2016","07","05","15","42","2.0","","53.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"19","luz del norte","2016","07","05","15","42","2.0","","64.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","07","05","15","42","1.0","","27.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"18","conejo","2016","07","06","7","50","","","","A solicitud del CDC se solicita el retiro por falta de control en la inyección de reactivos."
"17","carrea pinto","2016","07","06","9","22","","","20.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA N -- S."
"8","diego de almagro","2016","07","06","9","22","","","10.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA N -- S."
"10","llano de llampos","2016","07","06","9","22","","2.0","55.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA N -- S."
"19","luz del norte","2016","07","06","9","22","","13.0","79.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA N -- S."
"9","san andres","2016","07","06","9","22","","","21.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA N -- S."
"17","carrea pinto","2016","07","06","10","57","","","20.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA N -- S."
"8","diego de almagro","2016","07","06","10","57","","","10.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA N -- S."
"10","llano de llampos","2016","07","06","10","57","","4.0","51.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA N -- S."
"19","luz del norte","2016","07","06","10","57","","12.0","67.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA N -- S."
"9","san andres","2016","07","06","10","57","","","21.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos 380 MVA N -- S."
"18","conejo","2016","07","06","10","59","","","","Continúa en pruebas. Solucionado falta de control en la inyección de reactivos."
"17","carrea pinto","2016","07","06","15","12","","10.0","10.0","Redistribución de Potencia Aumento de carga eólica. "
"8","diego de almagro","2016","07","06","15","12","","2.0","10.0","Redistribución de Potencia Aumento de carga eólica. "
"10","llano de llampos","2016","07","06","15","12","","10.0","41.0","Redistribución de Potencia Aumento de carga eólica. "
"19","luz del norte","2016","07","06","15","12","","13.0","54.0","Redistribución de Potencia Aumento de carga eólica. "
"9","san andres","2016","07","06","15","12","","4.0","18.0","Redistribución de Potencia Aumento de carga eólica. "
"17","carrea pinto","2016","07","06","16","0","","1.0","9.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","06","16","0","","","10.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","07","06","16","0","","","41.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"19","luz del norte","2016","07","06","16","0","","","54.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","07","06","16","0","","","18.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","07","06","16","30","","","9.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"8","diego de almagro","2016","07","06","16","30","5.0","","15.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","07","06","16","30","5.0","","46.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","06","16","30","3.0","","57.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","07","06","16","30","5.0","","23.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","06","16","53","1.0","","10.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","06","16","53","1.0","","16.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","07","06","16","53","6.0","","52.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","06","16","53","6.0","","63.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"9","san andres","2016","07","06","16","53","3.0","","26.0","Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","06","17","4","","","10.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"8","diego de almagro","2016","07","06","17","4","","","16.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","07","06","17","4","","","52.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"19","luz del norte","2016","07","06","17","4","","","63.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","07","06","17","4","","","26.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","07","06","17","8","","","10.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"8","diego de almagro","2016","07","06","17","8","","","16.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","07","06","17","8","","","52.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"19","luz del norte","2016","07","06","17","8","","","63.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","07","06","17","8","","","26.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","07","06","17","16","","","10.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"8","diego de almagro","2016","07","06","17","16","","","16.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"10","llano de llampos","2016","07","06","17","16","","","52.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"19","luz del norte","2016","07","06","17","16","","","63.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"9","san andres","2016","07","06","17","16","","","26.0","Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
"17","carrea pinto","2016","07","07","8","56","","3.0","15.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","07","8","56","","","10.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","07","8","56","","","47.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"19","luz del norte","2016","07","07","8","56","","2.0","69.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","8","56","","","16.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"17","carrea pinto","2016","07","07","9","7","","1.0","14.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","07","9","7","","","12.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","07","9","7","","","54.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"19","luz del norte","2016","07","07","9","7","","","69.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"9","san andres","2016","07","07","9","7","","","19.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"17","carrea pinto","2016","07","07","9","14","","1.0","13.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","07","9","14","","","12.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","07","9","14","","","55.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"19","luz del norte","2016","07","07","9","14","","","69.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"9","san andres","2016","07","07","9","14","","","19.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"17","carrea pinto","2016","07","07","9","17","","2.0","11.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","07","9","17","","","12.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","07","9","17","","","55.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"19","luz del norte","2016","07","07","9","17","","1.0","68.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","9","17","","","19.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"17","carrea pinto","2016","07","07","9","37","","","11.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","07","07","9","37","","","12.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","07","9","37","","10.0","53.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","07","9","37","","4.0","64.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","9","37","","1.0","23.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","07","9","48","1.0","","12.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","07","9","48","","","13.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","07","9","48","4.0","","57.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","07","9","48","5.0","","69.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","9","48","5.0","","28.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","07","10","1","","1.0","11.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","07","10","1","","","14.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","07","10","1","","2.0","55.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","07","10","1","","2.0","67.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","10","1","","1.0","27.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","07","10","27","","1.0","10.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","07","10","27","","1.0","14.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","07","07","10","27","","3.0","52.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","07","10","27","","4.0","63.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","10","27","","1.0","26.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","07","11","5","1.0","","11.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","07","11","5","3.0","","17.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","07","07","11","5","3.0","","55.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","07","11","5","3.0","","66.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","11","5","1.0","","27.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","07","11","13","","","11.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","07","07","11","13","1.0","","18.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","07","07","11","13","1.0","","56.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","07","11","13","2.0","","68.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","11","13","1.0","","28.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","07","11","40","","","11.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","07","07","11","40","","1.0","17.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","07","07","11","40","","2.0","54.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","07","11","40","","3.0","65.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","11","40","","1.0","27.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","07","12","5","","","11.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","07","07","12","5","","","17.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","07","12","5","","1.0","53.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","07","12","5","","1.0","64.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 12 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","12","5","","","27.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"17","carrea pinto","2016","07","07","12","14","","1.0","10.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","07","12","14","","","17.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","07","12","14","","1.0","52.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","07","12","14","","1.0","63.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","12","14","","1.0","26.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","07","12","26","","","10.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","07","07","12","26","","1.0","16.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","07","07","12","26","","","52.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"19","luz del norte","2016","07","07","12","26","","1.0","62.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","12","26","","","26.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"17","carrea pinto","2016","07","07","12","59","","","10.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","07","07","12","59","","","16.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","07","12","59","","1.0","51.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","07","12","59","","1.0","61.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","12","59","","1.0","25.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","07","13","52","1.0","","11.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","07","13","52","1.0","","17.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","07","07","13","52","4.0","","55.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","07","13","52","5.0","","66.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","13","52","2.0","","27.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 14 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","07","14","17","","1.0","10.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 17 °C con Sol  flujo N>S. "
"8","diego de almagro","2016","07","07","14","17","","1.0","16.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 17 °C con Sol  flujo N>S. "
"10","llano de llampos","2016","07","07","14","17","","2.0","53.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 17 °C con Sol  flujo N>S. "
"19","luz del norte","2016","07","07","14","17","","3.0","63.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","14","17","","1.0","26.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 17 °C con Sol  flujo N>S. "
"17","carrea pinto","2016","07","07","16","7","","","10.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","07","07","16","7","","","16.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","07","16","7","","","53.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"19","luz del norte","2016","07","07","16","7","17.0","","80.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 17 °C con Sol  flujo N>S. "
"9","san andres","2016","07","07","16","7","","","26.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"17","carrea pinto","2016","07","08","11","43","","7.0","13.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"8","diego de almagro","2016","07","08","11","43","","","18.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","08","11","43","","","55.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"19","luz del norte","2016","07","08","11","43","","","68.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"9","san andres","2016","07","08","11","43","","","24.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"17","carrea pinto","2016","07","08","11","46","","1.0","12.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"8","diego de almagro","2016","07","08","11","46","","","18.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","08","11","46","","6.0","60.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"19","luz del norte","2016","07","08","11","46","","7.0","74.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","07","08","11","46","","","25.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"17","carrea pinto","2016","07","08","11","57","","1.0","11.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada."
"8","diego de almagro","2016","07","08","11","57","","4.0","18.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada."
"10","llano de llampos","2016","07","08","11","57","","3.0","57.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada."
"19","luz del norte","2016","07","08","11","57","","5.0","69.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada."
"9","san andres","2016","07","08","11","57","","1.0","28.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada."
"17","carrea pinto","2016","07","08","12","6","","","11.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"8","diego de almagro","2016","07","08","12","6","","","18.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"10","llano de llampos","2016","07","08","12","6","","1.0","56.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada."
"19","luz del norte","2016","07","08","12","6","","1.0","68.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada."
"9","san andres","2016","07","08","12","6","","","28.0","Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
"17","carrea pinto","2016","07","08","12","37","1.0","","12.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"8","diego de almagro","2016","07","08","12","37","1.0","","19.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"10","llano de llampos","2016","07","08","12","37","3.0","","59.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"19","luz del norte","2016","07","08","12","37","3.0","","71.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","07","08","12","37","1.0","","29.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"17","carrea pinto","2016","07","08","12","45","1.0","","12.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"8","diego de almagro","2016","07","08","12","45","1.0","","19.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"10","llano de llampos","2016","07","08","12","45","3.0","","60.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"19","luz del norte","2016","07","08","12","45","3.0","","73.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"9","san andres","2016","07","08","12","45","1.0","","30.0","Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   . "
"17","carrea pinto","2016","07","08","14","8","1.0","","13.0","Redistribución de Potencia Menor generación PE.Taltal 20 MW"
"8","diego de almagro","2016","07","08","14","8","1.0","","20.0","Redistribución de Potencia Menor generación PE.Taltal 20 MW"
"10","llano de llampos","2016","07","08","14","8","4.0","","64.0","Redistribución de Potencia Menor generación PE.Taltal 20 MW"
"19","luz del norte","2016","07","08","14","8","5.0","","77.0","Redistribución de Potencia Menor generación PE.Taltal 20 MW"
"9","san andres","2016","07","08","14","8","2.0","","32.0","Redistribución de Potencia Menor generación PE.Taltal 20 MW"
"17","carrea pinto","2016","07","08","14","28","1.0","","14.0","Redistribución de Potencia Menor generación PE. Taltal 20 MW"
"8","diego de almagro","2016","07","08","14","28","1.0","","21.0","Redistribución de Potencia Menor generación PE. Taltal 20 MW"
"10","llano de llampos","2016","07","08","14","28","4.0","","68.0","Redistribución de Potencia Menor generación PE. Taltal 20 MW"
"19","luz del norte","2016","07","08","14","28","5.0","","82.0","Redistribución de Potencia Menor generación PE. Taltal 20 MW"
