"hour","day","month","dir"
23,20,5,0
24,20,5,0
1,21,5,0
2,21,5,0
3,21,5,0
4,21,5,0
5,21,5,0
6,21,5,0
7,21,5,0
8,21,5,19.0095443275705
9,21,5,159.954415433937
10,21,5,352.978709300359
11,21,5,515.765922122531
12,21,5,619.070594787598
13,21,5,660.116202460395
14,21,5,635.14099544949
15,21,5,546.445485856798
16,21,5,402.591871049669
17,21,5,220.528945710924
18,21,5,45.5807132396019
19,21,5,0
20,21,5,0
21,21,5,0
22,21,5,0
23,21,5,0
24,21,5,0
1,22,5,0
2,22,5,0
3,22,5,0
4,22,5,0
5,22,5,0
6,22,5,0
7,22,5,0
8,22,5,16.0698388202323
9,22,5,130.8466506054
10,22,5,276.664912806617
11,22,5,427.598842435413
12,22,5,521.383308006657
13,22,5,550.615335239304
14,22,5,534.825542675124
15,22,5,467.397587034437
16,22,5,358.427091889911
17,22,5,202.182754662302
18,22,5,41.3815568259193
19,22,5,0
20,22,5,0
21,22,5,0
22,22,5,0
23,22,5,0
24,22,5,0
1,23,5,0
2,23,5,0
3,23,5,0
4,23,5,0
5,23,5,0
6,23,5,0
7,23,5,0
8,23,5,18.4684543642733
9,23,5,170.440179364549
10,23,5,338.827790896098
11,23,5,475.198568211661
12,23,5,595.496083365546
13,23,5,624.133003446791
14,23,5,603.562189737956
15,23,5,506.002827432421
16,23,5,388.499897532993
17,23,5,209.151309897502
18,23,5,41.0379912963965
19,23,5,0
20,23,5,0
21,23,5,0
22,23,5,0
23,23,5,0
24,23,5,0
1,24,5,0
2,24,5,0
3,24,5,0
4,24,5,0
5,24,5,0
6,24,5,0
7,24,5,0
8,24,5,17.4239564793598
9,24,5,158.6088974153
10,24,5,355.387171427409
11,24,5,509.993370903863
12,24,5,612.894828796387
13,24,5,646.186065355937
14,24,5,600.42900413937
15,24,5,515.256668514676
16,24,5,397.73478741116
17,24,5,211.154396851858
18,24,5,43.525740797321
19,24,5,0
20,24,5,0
21,24,5,0
22,24,5,0
23,24,5,0
24,24,5,0
1,25,5,0
2,25,5,0
3,25,5,0
4,25,5,0
5,25,5,0
6,25,5,0
7,25,5,0
8,25,5,14.2620650596089
9,25,5,135.379103676312
10,25,5,318.621061060164
11,25,5,471.626543892754
12,25,5,570.678294711643
13,25,5,603.765868769752
14,25,5,577.78116634157
15,25,5,490.469786538018
16,25,5,354.23793609937
17,25,5,197.325672679477
18,25,5,38.9292203155403
19,25,5,0
20,25,5,0
21,25,5,0
22,25,5,0
23,25,5,0
24,25,5,0
1,26,5,0
2,26,5,0
3,26,5,0
4,26,5,0
5,26,5,0
6,26,5,0
7,26,5,0
8,26,5,13.3922631550166
9,26,5,144.066771152947
10,26,5,326.202939377891
11,26,5,461.954030487272
12,26,5,517.632977061802
13,26,5,588.829975340101
14,26,5,590.810755517748
15,26,5,531.444516923693
16,26,5,389.501862419976
17,26,5,204.60277680556
18,26,5,40.831956437375
19,26,5,0
20,26,5,0
21,26,5,0
22,26,5,0
23,26,5,0
24,26,5,0
1,27,5,0
2,27,5,0
3,27,5,0
4,27,5,0
5,27,5,0
6,27,5,0
7,27,5,0
8,27,5,13.7787329428053
9,27,5,146.216231438849
10,27,5,336.561070270008
11,27,5,484.852049191793
12,27,5,593.468279520671
13,27,5,615.605339950985
14,27,5,603.008539411757
15,27,5,465.586782508426
16,27,5,346.337160600556
17,27,5,193.09514995416
18,27,5,39.3739336795277
19,27,5,0
20,27,5,0
21,27,5,0
22,27,5,0
23,27,5,0
24,27,5,0
1,28,5,0
2,28,5,0
3,28,5,0
4,28,5,0
5,28,5,0
6,28,5,0
7,28,5,0
8,28,5,13.8637414702939
9,28,5,132.358355667856
10,28,5,296.51706060436
11,28,5,460.716513845656
12,28,5,567.165432188246
13,28,5,633.750919236077
14,28,5,576.317650900947
15,28,5,518.479693730672
16,28,5,389.616047329373
17,28,5,210.781165122986
18,28,5,40.9599957797262
19,28,5,0
20,28,5,0
21,28,5,0
22,28,5,0
23,28,5,0
24,28,5,0
1,29,5,0
2,29,5,0
3,29,5,0
4,29,5,0
5,29,5,0
6,29,5,0
7,29,5,0
8,29,5,11.2777559237826
9,29,5,123.068213452895
10,29,5,317.296730511718
11,29,5,459.349960671531
12,29,5,593.148415936364
13,29,5,611.863116052416
14,29,5,573.540025817023
15,29,5,517.648765352037
16,29,5,385.985012054443
17,29,5,204.003239101834
18,29,5,40.9501512050629
19,29,5,0
20,29,5,0
21,29,5,0
22,29,5,0
23,29,5,0
24,29,5,0
1,30,5,0
2,30,5,0
3,30,5,0
4,30,5,0
5,30,5,0
6,30,5,0
7,30,5,0
8,30,5,14.2453034532567
9,30,5,156.527800622914
10,30,5,341.33676232232
11,30,5,494.940530988905
12,30,5,597.633864508735
13,30,5,639.031391567654
14,30,5,615.297319200304
15,30,5,528.589577145047
16,30,5,387.364664713542
17,30,5,203.167964802848
18,30,5,39.9184866547585
19,30,5,0
20,30,5,0
21,30,5,0
22,30,5,0
23,30,5,0
24,30,5,0
1,31,5,0
2,31,5,0
3,31,5,0
4,31,5,0
5,31,5,0
6,31,5,0
7,31,5,0
8,31,5,12.2240375003344
9,31,5,148.577165707946
10,31,5,337.023935529921
11,31,5,490.449820624457
12,31,5,593.151355319553
13,31,5,634.640562269423
14,31,5,611.060876634386
15,31,5,524.56372833252
16,31,5,383.645940568712
17,31,5,205.53924952613
18,31,5,38.6549551453855
19,31,5,0
20,31,5,0
21,31,5,0
22,31,5,0
23,31,5,0
24,31,5,0
1,1,6,0
2,1,6,0
3,1,6,0
4,1,6,0
5,1,6,0
6,1,6,0
7,1,6,0
8,1,6,12.5407708934023
9,1,6,130.88635584712
10,1,6,318.702360007498
11,1,6,486.579059176975
12,1,6,589.298816257053
13,1,6,630.933214823405
14,1,6,607.607049730089
15,1,6,521.477752261692
16,1,6,381.048588222927
17,1,6,203.60501660241
18,1,6,37.9194634523657
19,1,6,0
20,1,6,0
21,1,6,0
22,1,6,0
23,1,6,0
24,1,6,0
1,2,6,0
2,2,6,0
3,2,6,0
4,2,6,0
5,2,6,0
6,2,6,0
7,2,6,0
8,2,6,11.2353192758229
9,2,6,117.695561132497
10,2,6,279.581383251482
11,2,6,408.90700006485
12,2,6,526.600731114546
13,2,6,550.55926405059
14,2,6,545.389692677392
15,2,6,453.726296318902
16,2,6,365.258027884695
17,2,6,178.532802497347
18,2,6,35.449099375142
19,2,6,0
20,2,6,0
21,2,6,0
22,2,6,0
23,2,6,0
24,2,6,0
1,3,6,0
2,3,6,0
3,3,6,0
4,3,6,0
5,3,6,0
6,3,6,0
7,3,6,0
8,3,6,11.0451261209738
