"año","mes","día","total_baja","descrp"
2016,7,31,9,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 11 °C con Sol  flujo N>S. "
2016,7,31,9,"Redistribución de Potencia Disminución del recurso eólico del PE. Taltal 50 MW"
2016,7,31,9,"Prorrata por control transferencia líneas 220 kV Los Vilos-La Palmas. 274 MVA (S/E Las Palmas indisponible celda PMU sistema EDAG fase II)"
2016,7,31,9,"Prorrata por control transferencia líneas 220 kV Los Vilos-La Palmas. 274 MVA (S/E Las Palmas indisponible celda PMU sistema EDAG fase II)"
2016,8,1,14,"Prorrata por control transferencia líneas 220 kV Los Vilos-Palmas   380 MVA a 13 °C con Sol  flujo N>S. "
2016,8,1,14,"Prorrata por control transferencia líneas 220 Maitencillo – Punta Colorada 350 MVA y 22°C "
2016,8,1,14,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 25 °C con Sol  flujo N>S. "
2016,8,1,14,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
2016,8,1,14,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
2016,8,1,14,"Redistribución de Potencia Menor recurso eólico de C. PE Taltal. 37 MW"
2016,8,1,14,"Redistribución de Potencia Mayor recurso eólico de C. PE Talinay Oriente y Poniente -50 MW"
2016,8,1,14,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S."
2016,8,1,14,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S."
2016,8,1,14,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos"
2016,8,2,20,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 25 °C con Sol  flujo N>S. "
2016,8,2,20,"Central incorporada al control automático de transferencia EDAG Fase III"
2016,8,2,20,"Central deshabilitada del control automático de transferencia EDAG Fase III por falla."
2016,8,2,20,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada   350 MVA a 20 °C con Sol  flujo N>S. "
2016,8,3,4,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos . 380 MVA a 20 °C con Sol  flujo N>S.  Control automático ERAG Fase III F/S según SICF 19784"
2016,8,4,10,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   "
2016,8,4,10,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,4,10,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,4,10,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,4,10,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   265 MVA a 18 °C con Sol  flujo N>S. "
2016,8,4,10,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   265 MVA a 18 °C con Sol  flujo N>S. "
2016,8,6,17,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,6,17,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,6,17,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,6,17,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 18 °C con Sol  flujo N>S. "
2016,8,7,121,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,7,121,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,7,121,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,7,121,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,7,121,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,7,121,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,7,121,"Redistribución de Potencia  50 MW"
2016,8,8,21,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,8,21,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,8,21,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,8,21,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,8,21,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,8,21,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,8,21,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   . "
2016,8,8,21,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   259 MVA a 19 °C con Sol  flujo N>S. "
2016,8,10,0,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,8,11,0,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,8,11,0,"Central sin variación por líneas 220 kV Maitencillo-P. Colorada "
2016,8,11,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,11,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,11,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,15,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,16,0,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
2016,8,16,0,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
2016,8,16,0,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 20 °C con Sol  flujo N>S. "
2016,8,16,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,16,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,29,36,"Reduce generación  falla L.110 kV Diego de Almagro - Salvador"
2016,8,29,36,"Reduce generación  falla L.110 kV Diego de Almagro - Salvador"
2016,8,30,25,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
2016,8,30,25,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   380 MVA a 15 °C con Sol  flujo N>S. "
2016,8,30,25,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   274 MVA a 15 °C con Sol  flujo N>S. "
2016,8,30,25,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos   274 MVA a 15 °C con Sol  flujo N>S. "
2016,8,30,25,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos . 274 MVA (EDAC FASE 2 F/S) a 17 °C con Sol  flujo N>S. "
2016,8,30,25,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos . 274 MVA (EDAC FASE 2 F/S) a 17 °C con Sol  flujo N>S. "
2016,8,30,25,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,30,25,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,8,30,25,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos . 380 MVA (EDAC FASE 2 E/S) a 17 °C con Sol  flujo N>S. "
2016,8,30,25,"Prorrata por control transferencia líneas 220 kV Las Palmas-Los Vilos . 380 MVA (EDAC FASE 2 E/S) a 17 °C con Sol  flujo N>S. "
2016,9,19,0,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar   350 MVA a 13 °C con Sol  flujo N>S. "
2016,9,19,0,"Central sin variación por líneas 220 kV P. Colorada-P de Azúcar "
2016,10,12,71,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada +- 30 MW por seguridad de la zona norte . SD 228685 - 28846 - 28848 - 28954"
2016,10,12,71,"Prorrata por control transferencia líneas 220 kV Maitencillo-P. Colorada +- 30 MW por seguridad de la zona norte . SD 228685 - 28846 - 28848 - 28954"
2016,10,12,71,"Sin variacíon por las  líneas 220 kV Maitencillo-P. Colorada "
2016,10,12,71,"Sin variacíon por las  líneas 220 kV Maitencillo-P. Colorada "
2016,10,16,82,"Baja intempestiva de generación 49.58 HZ"
2016,10,16,82,"Comienza a normalizar generación"
2016,10,20,85,"Deja de inyectar al SIC en forma intempestiva."
2016,10,27,80,"Deshabilitada de SICT-ZN por falla en seguimiento de celda de control."
2016,10,30,5,"Prorrata por control transferencia líneas 220 kV P. Colorada – Pan de Azúcar. 380 MVA a 22 °C con Sol  flujo N>S."
2016,11,22,15,"Control Tx L.220 kV Punta Colorada - Pan de Azúcar 380 MVA N>S"
2016,11,23,50,"Prorrata por control transferencia líneas 220 kV Punta colorada - Pan de Azúcar 380 MVA  flujo N>S. "
2016,11,23,50,"Prorrata por control transferencia líneas 220 kV Punta colorada - Pan de Azúcar 380 MVA  flujo N>S. "
2016,11,24,108,"Salen del servicio en forma intempestiva  "
2016,11,24,108,"Disponible y E/S."
2016,11,24,108,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar . 223 MVA a 25 °C con Sol"
2016,11,24,108,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar . 223 MVA a 25 °C con Sol"
2016,11,24,108,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar   223 MVA a 25 °C con Sol  flujo N>S. "
2016,11,24,108,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar . 223 MVA a 25 °C con Sol  flujo N>S. "
2016,11,24,108,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar   229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,24,108,"Prorrata por control transferencia líneas 220 kV P. Colorada-P de Azúcar   229 MVA a 24 °C con Sol  flujo N>S. "
2016,11,25,50,"Control Transferencia líneas 220 kV P. Colorada-P de Azúcar (Central deshabilitada del SICT-ZN)"
2016,11,25,50,"Control Transferencia líneas 220 kV P. Colorada-P de Azúcar (Central deshabilitada del SICT-ZN)"
2016,11,25,50,"Habilita celda de control SICT-ZN"
2016,11,28,30,"Control celda SICT-ZN líneas de 220 kV Punta Colora - Pan de Azúcar"
