"año","mes","día","total_baja","descrp"
2016,5,14,5,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,5,14,5,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,5,14,5,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
2016,5,14,5,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
2016,5,14,5,"Prorrata por Control TX Líneas 220 kV Las Palmas - Los Vilos 1 y 2  380 MVA a 17 °C con Sol  flujo N>S. "
2016,5,14,5,"Central sin variación por falta de radiación."
2016,5,14,5,"Central no participa por falta de radiación."
2016,5,16,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,5,16,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,16,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,16,5,"Redistribución de Potencia de 28 MW por reducción de recurso eólico de C. PE Taltal."
2016,5,16,5,"Central sin variación por falta de radiación."
2016,5,17,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,17,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,17,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,17,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,17,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,5,18,6,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  270 MVA a 17 °C con Sol  flujo N>S. "
2016,5,18,6,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,18,6,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  247 MVA a 21 °C con Sol  flujo N>S. "
2016,5,18,6,"Prorrata por Control TX Línea 220 kV C. Pinto - San Andrés  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,19,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,5,19,1,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,5,19,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,19,1,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,20,6,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,5,20,6,"Prorrata por Control TX Líneas 220 kV Maitencillo - P. Colorada 1 y 2  350 MVA  flujo N>S. "
2016,5,20,6,"Prorrata por Control TX Líneas 220 kV Maitencillo - P. Colorada 1 y 2  350 MVA  flujo N>S. "
2016,5,20,6,"Prorrata por Control TX Líneas 220 kV Maitencillo - P. Colorada 1 y 2  350 MVA  flujo N>S. "
2016,5,20,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S y mayor recurso eólico del PE Taltal. "
2016,5,21,7,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,21,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  270 MVA   flujo N>S. "
2016,5,21,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  265 MVA a 18 °C con Sol  flujo N>S. "
2016,5,21,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,21,7,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,21,7,"Redistribución de Potencia Baja carga eólica de PE Taltal 30 MW"
2016,5,22,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,22,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,22,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,22,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,22,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,22,5,"Redistribución de Potencia por menor aporte eólico de PE TalTal 10 MW-Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,5,22,5,"Redistribución de Potencia por menor aporte eólico de PE TalTal 10 MW-Control TX Línea 220 kV San Andrés - Cardones  202 MVA a 28 °C con Sol  flujo N>S. "
2016,5,22,5,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,5,23,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,23,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,23,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,23,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,23,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,5,23,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  216 MVA a 26 °C con Sol  flujo N>S. "
2016,5,23,6,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,23,6,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,23,6,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,24,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,24,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,24,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,24,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  222 MVA a 25 °C con Sol  flujo N>S. "
2016,5,24,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,24,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,25,2,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,25,2,"Redistribución de Potencia  20 MW por menor aporte eólico de PE TalTal-Control TX Línea 220 kV San Andrés - Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,5,25,2,"Redistribución de Potencia  30 MW por menor aporte eólico de PE TalTal-Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,26,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  265 MVA a 18 °C con Sol  flujo N>S. "
2016,5,26,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,5,26,9,"Redistribución de Potencia Aumento del recurso eólico Taltal "
2016,5,26,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,5,26,9,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,5,26,9,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,5,26,9,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,28,3,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,5,28,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,5,28,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,28,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,5,28,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,5,28,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,28,3,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,5,30,9,"Salida intempestiva por falla en línea de 220 kV Maitencillo - Punta Colorada 1 según IF xxx/2016"
2016,5,31,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,1,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones."
2016,6,1,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones."
2016,6,1,1,"Prorrata por Control TX Línea 220 kV San Andrés - Cardones."
2016,6,2,2,"Prorrata por Control TX Líneas 220 kV Maitencillo - P. Colorada 1 y 2  . "
2016,6,2,2,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,3,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,3,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,3,0,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,3,0,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,3,0,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,3,0,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,4,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,4,0,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,5,2,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,5,2,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,5,2,"Central sin variación por Línea 220 kV San Andrés - Cardones"
2016,6,5,2,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,5,2,"Central sin variación por Líneas 220 kV Maitencillo - P. Colorada 1 y 2"
2016,6,5,2,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,6,5,2,"Prorrata por Control TX Líneas 220 kV Maitencillo - P. Colorada 1 y 2  265 MVA a 18 °C con Sol  flujo N>S. "
2016,6,5,2,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,6,5,2,"Central sin variación por Líneas 220 kV Las Palmas - Los Vilos 1 y 2"
2016,6,6,2,"Central sin variación por líneas 220 kV Maitencillo - P. Colorada "
2016,6,6,2,"Central sin variación por líneas 220 kV Maitencillo - P. Colorada "
2016,6,6,2,"Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada   253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,6,2,"Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada   253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,6,2,"Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada   253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,6,2,"Prorrata por control transferencia líneas 220 kV Maitencillo - P. Colorada   253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,6,2,"Central sin variación por líneas 220 kV Maitencillo - P. Colorada "
2016,6,6,2,"Central sin variación por líneas 220 kV Maitencillo - P. Colorada "
2016,6,6,2,"Central sin variación por líneas 220 kV Maitencillo - P. Colorada "
2016,6,7,7,"Prorrata por control transferencia líneas 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,6,7,7,"Prorrata por control transferencia líneas 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,6,7,7,"Prorrata por control transferencia líneas 220 kV San Andrés - Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,6,7,7,"Prorrata por control transferencia líneas 220 kV San Andrés - Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,6,7,7,"Central sin variación por líneas 220 kV San Andrés - Cardones"
2016,6,7,7,"Prorrata por control transferencia líneas 220 kV San Andrés - Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,6,7,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,6,7,7,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,7,7,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,7,7,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,8,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,8,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,8,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,8,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,8,1,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,6,8,1,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,6,8,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,9,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,9,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,9,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,9,0,"Redistribución de Potencia 40 MW por baja carga solar"
2016,6,10,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,10,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,10,1,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  216 MVA a 26 °C con Sol  flujo N>S. nubosidad en la zona."
2016,6,10,1,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  209 MVA a 27 °C con Sol  flujo N>S. nubosidad en la zona."
2016,6,10,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,11,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,11,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,11,1,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,6,11,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,11,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,11,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,12,3,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,12,3,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,12,3,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  209 MVA a 27 °C con Sol  flujo N>S. "
2016,6,13,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,13,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,13,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,13,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,13,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,13,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,13,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,13,0,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  224 MVA a 25 °C con Sol  flujo N>S. "
2016,6,13,0,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,6,14,9,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,14,9,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,14,9,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,14,9,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,14,9,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,6,14,9,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  224 MVA a 25 °C con Sol  flujo N>S. "
2016,6,14,9,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,6,14,9,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,14,9,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,15,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,15,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,15,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,15,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,15,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,15,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,15,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,15,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,6,15,0,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,6,16,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,6,16,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,6,16,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,6,16,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,6,16,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,6,16,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  224 MVA a 25 °C con Sol  flujo N>S. "
2016,6,16,7,"Redistribución de Potencia Menor carga eólica en PE Taltal y trabajos programados de PFV D. Almagro SD11937 15 MW"
2016,6,17,6,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 16 °C con Sol  flujo N>S. "
2016,6,17,6,"Redistribución de Potencia Menor carga eólica en PE Taltal 20 MW  259 MVA a 19 °C con Sol  flujo N>S."
2016,6,17,6,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,6,17,6,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,6,17,6,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,6,17,6,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,6,18,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  265 MVA a 18 °C con Sol  flujo N>S. "
2016,6,18,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,6,18,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,18,7,"Redistribución de Potencia Aumento carga eólica PE Taltal 15 MW"
2016,6,18,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,6,19,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 12 °C con Sol  flujo N>S. "
2016,6,19,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 14 °C con Sol  flujo N>S"
2016,6,19,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 15 °C con Sol  flujo N>S. "
2016,6,19,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 16 °C con Sol  flujo N>S. "
2016,6,19,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 16 °C con Sol  flujo N>S. "
2016,6,19,7,"Redistribución de Potencia Menor carga eólica del PE Taltal 10 MW"
2016,6,19,7,"Redistribución de Potencia Menor carga eólica del PE Taltal 15 MW"
2016,6,19,7,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  265 MVA a 18 °C con Sol  flujo N>S. "
2016,6,20,9,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 15 °C con Sol  flujo N>S. "
2016,6,20,9,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 16 °C con Sol  flujo N>S. "
2016,6,20,9,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 16 °C con Sol  flujo N>S. "
2016,6,20,9,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 16 °C con Sol  flujo N>S. "
2016,6,20,9,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  265 MVA a 18 °C con Sol  flujo N>S. "
2016,6,20,9,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,20,9,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,6,20,9,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  247 MVA a 21 °C con Sol  flujo N>S. "
2016,6,21,11,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 15 °C con Sol  flujo N>S. "
2016,6,21,11,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,6,21,11,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  270 MVA a 17 °C con Sol  flujo N>S. "
2016,6,21,11,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  265 MVA a 18 °C con Sol  flujo N>S. "
2016,6,21,11,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  265 MVA a 18 °C con Sol  flujo N>S. "
2016,6,21,11,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,21,11,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,6,21,11,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,21,11,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,21,11,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,6,21,11,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,6,21,11,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,6,21,11,"Redistribución de Potencia Menor carga eólica de PE Taltal 30 MW"
2016,6,22,10,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 15 °C con Sol  flujo N>S. "
2016,6,22,10,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  265 MVA a 18 °C con Sol  flujo N>S. "
2016,6,22,10,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  259 MVA a 19 °C con Sol  flujo N>S. "
2016,6,22,10,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,6,22,10,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,6,22,10,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,6,22,10,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,6,22,10,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,6,22,10,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,6,22,10,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  241 MVA a 22 °C con Sol  flujo N>S. "
2016,6,22,10,"Redistribución de Potencia por menor aporte de PE Tal-Tal 30 MW - control transferencia líneas 220 kV San Andrés-Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,6,22,10,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,6,23,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,23,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,23,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,23,1,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  253 MVA a 20 °C con Sol  flujo N>S. "
2016,6,23,1,"Central sin variación por líneas 220 kV Las Palmas-Los Vilos "
2016,6,23,1,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  265 MVA a 18 °C con Sol  flujo N>S."
2016,6,23,1,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  274 MVA a 16 °C con Sol  flujo N>S."
2016,6,25,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,25,0,"Central sin variación por líneas 220 kV San Andrés-Cardones. REDISTRIBUCIÓN."
2016,6,26,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,26,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,26,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,26,0,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones. 253 MVA a 20°C con Sol  flujo N>S."
2016,6,27,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,27,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,27,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,27,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,27,0,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,27,0,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,6,27,0,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones. 229 MVA a 24 °C con Sol  flujo N>S."
2016,6,28,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,28,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,28,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,28,1,"Central sin variación por líneas 220 kV San Andrés-Cardones"
2016,6,28,1,"AJUSTE de Prorrata por control transferencia líneas 220 kV San Andrés-Cardones. 241 MVA a 22 °C con Sol  flujo N>S. "
2016,6,28,1,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,6,28,1,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  235 MVA a 23 °C con Sol  flujo N>S."
2016,6,29,10,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,6,29,10,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  235 MVA a 23 °C con Sol  flujo N>S. "
2016,6,29,10,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  229 MVA a 24 °C con Sol  flujo N>S. "
2016,6,29,10,"Prorrata por control transferencia líneas 220 kV San Andrés-Cardones  224 MVA a 25 °C con Sol  flujo N>S. "
